first_name,last_name,email,date_of_birth,above_18
Madeline,Terry,Madeline_Terry@higgins.com,19520922,True
Gregory,Mclean,Gregory_Mclean@valencia.com,19610801,True
Rebekah,Fischer,Rebekah_Fischer@meza-warren.com,19691023,True
Wendy,Sexton,Wendy_Sexton@hopkins-harvey.com,19880217,True
Angela,Spencer,Angela_Spencer@lopez.com,19980502,True
Brent,Richards,Brent_Richards@fletcher-skinner.org,20100609,False
Christina,Price,Christina_Price@kennedy-tran.com,19860805,True
Christopher,Kim,Christopher_Kim@marshall-wilkins.com,20090806,False
Kristie,White,Kristie_White@padilla.com,19860924,True
Eric,Anderson,Eric_Anderson@valdez.biz,19730724,True
Patrick,Moran,Patrick_Moran@kennedy-smith.com,19540412,True
Kimberly,Dillon,Kimberly_Dillon@drake.info,20010618,True
Michael,Morris,Michael_Morris@nelson.net,19790924,True
Stephanie,Garcia,Stephanie_Garcia@mckinney-baker.biz,19530613,True
Amber,Randall,Amber_Randall@boyd-freeman.net,19520910,True
Matthew,Morris,Matthew_Morris@boyle-novak.com,19981111,True
Brandon,Henry,Brandon_Henry@king-bowers.org,19590409,True
Elizabeth,Jones,Elizabeth_Jones@peterson-johnson.net,20100530,False
Manuel,Reyes,Manuel_Reyes@leon-johnson.com,19760330,True
Cindy,Blackburn,Cindy_Blackburn@bolton.net,20001008,True
Mindy,Valentine,Mindy_Valentine@gutierrez-martin.com,19790425,True
Mary,Stevenson,Mary_Stevenson@clark.com,19550911,True
Emma,Beltran,Emma_Beltran@armstrong-adkins.biz,19860213,True
Matthew,Jacobson,Matthew_Jacobson@bishop-thomas.com,19510412,True
Paul,Phillips,Paul_Phillips@manning.org,19920423,True
James,Porter,James_Porter@cervantes.biz,19900307,True
David,Harrison,David_Harrison@green.info,19841031,True
Tara,Davidson,Tara_Davidson@hernandez.com,19861117,True
Donna,Kelly,Donna_Kelly@young.org,19621128,True
Renee,Mayer,Renee_Mayer@petty.com,20050201,False
Victor,Davis,Victor_Davis@crawford.org,19570103,True
Marc,Abbott,Marc_Abbott@grimes.info,20170825,False
Kevin,Flores,Kevin_Flores@crawford.com,19560605,True
Sarah,Mayo,Sarah_Mayo@thompson.org,19930507,True
Anthony,Morgan,Anthony_Morgan@smith.com,19670114,True
Sarah,Wong,Sarah_Wong@glover.info,19850327,True
Tanya,Martinez,Tanya_Martinez@moore.com,19760911,True
Jacob,Lewis,Jacob_Lewis@carlson.net,19620916,True
Valerie,Spencer,Valerie_Spencer@franklin-jackson.info,20181003,False
Kelly,Drake,Kelly_Drake@pollard-nelson.com,19710114,True
Zachary,Foster,Zachary_Foster@hamilton-king.com,20111020,False
Susan,Summers,Susan_Summers@wilson.com,19810107,True
Stacy,Jones,Stacy_Jones@perez.com,19940909,True
Alicia,Roberts,Alicia_Roberts@ramos.net,20090924,False
Charlene,Patterson,Charlene_Patterson@edwards.com,19860927,True
Mike,Hudson,Mike_Hudson@wilson-snyder.info,19860807,True
Nichole,Murray,Nichole_Murray@harmon-blackwell.com,19531028,True
Anthony,Robinson,Anthony_Robinson@welch-williams.net,19870327,True
Andrew,Sutton,Andrew_Sutton@mcintyre-allen.com,19661215,True
John,Munoz,John_Munoz@perkins-proctor.org,20041009,False
Antonio,Gray,Antonio_Gray@jackson-bell.org,19710315,True
Mallory,Bright,Mallory_Bright@santiago.com,19541118,True
Zachary,Johnson,Zachary_Johnson@velez.com,19741002,True
Scott,Zimmerman,Scott_Zimmerman@fischer.com,19560130,True
Nicolas,Myers,Nicolas_Myers@shaw.net,20010618,True
Dakota,Silva,Dakota_Silva@barker-miller.com,19791007,True
Cynthia,Crawford,Cynthia_Crawford@miller-fowler.org,19650925,True
Larry,Smith,Larry_Smith@phillips-pratt.org,20131127,False
Victoria,Hoover,Victoria_Hoover@roberts.com,19841101,True
Carl,Shannon,Carl_Shannon@raymond.net,19800401,True
Melissa,Hardy,Melissa_Hardy@stewart.com,19900304,True
Carolyn,Smith,Carolyn_Smith@mccormick.biz,19760418,True
Austin,Washington,Austin_Washington@hodge-weber.com,20000525,True
Jacob,Spencer,Jacob_Spencer@jefferson.net,19620226,True
Earl,Jackson,Earl_Jackson@cummings.com,19900912,True
Nicole,Simmons,Nicole_Simmons@webb.com,19881121,True
Phillip,Hurst,Phillip_Hurst@thompson-flores.net,19860713,True
Hailey,Robbins,Hailey_Robbins@miller.com,19861028,True
James,Taylor,James_Taylor@sparks.net,19710430,True
Andrea,Figueroa,Andrea_Figueroa@warren-romero.com,20141023,False
Cassandra,Moreno,Cassandra_Moreno@roberts-mccarthy.info,19680327,True
Gregory,Pacheco,Gregory_Pacheco@perez.com,19631228,True
Shawn,Shelton,Shawn_Shelton@dixon.biz,19630124,True
Nicole,Huerta,Nicole_Huerta@acevedo.com,19810701,True
Matthew,Hoffman,Matthew_Hoffman@lara.com,20050504,False
Barbara,Hudson,Barbara_Hudson@robinson-jones.com,19971028,True
Sandra,Francis,Sandra_Francis@juarez.org,19650418,True
Rebecca,Ray,Rebecca_Ray@davis.com,19910328,True
Tammy,Simpson,Tammy_Simpson@schneider.net,19720914,True
Kyle,Clark,Kyle_Clark@harvey.org,19610925,True
Sherry,Peterson,Sherry_Peterson@dillon-barber.com,19691126,True
Kyle,Howard,Kyle_Howard@shannon-mosley.net,20091021,False
David,Warren,David_Warren@bell-lewis.com,19690718,True
Brandon,Townsend,Brandon_Townsend@gray-davis.info,19890203,True
Christopher,Ellis,Christopher_Ellis@johnson.com,19700514,True
Renee,Mccall,Renee_Mccall@valencia-ward.com,19941109,True
Nicole,Valdez,Nicole_Valdez@chase.net,19750518,True
Austin,Bird,Austin_Bird@young-stout.com,19760515,True
Matthew,Oliver,Matthew_Oliver@mitchell.com,19720423,True
Adam,Morrison,Adam_Morrison@clay-jones.com,19800108,True
Kenneth,Koch,Kenneth_Koch@wagner.com,19660206,True
Roger,Maddox,Roger_Maddox@richards.com,19810426,True
Michael,Harris,Michael_Harris@miller-fischer.com,20040522,False
Devon,Levy,Devon_Levy@chapman.com,19680625,True
Alison,Wright,Alison_Wright@moore.info,19540225,True
Jennifer,Jones,Jennifer_Jones@williams.com,20140426,False
Alexandra,Rosales,Alexandra_Rosales@wu-kerr.net,19530925,True
Erika,Wood,Erika_Wood@jacobson.org,19520906,True
Kristen,Dyer,Kristen_Dyer@haynes.com,19920620,True
Kristin,Higgins,Kristin_Higgins@leonard.com,19981219,True
Adrian,Martin,Adrian_Martin@rojas.net,20080307,False
Joshua,Hunter,Joshua_Hunter@jackson-parker.com,20070517,False
Cindy,Wells,Cindy_Wells@munoz.com,19730616,True
Meredith,Shepherd,Meredith_Shepherd@wolfe.com,20161029,False
Paula,Jackson,Paula_Jackson@rodgers.com,20100903,False
Jacob,Woodard,Jacob_Woodard@lee-williams.biz,20050821,False
Michael,Hill,Michael_Hill@herrera-vargas.com,19770802,True
Maureen,Miller,Maureen_Miller@wright.com,19580407,True
Pamela,Brandt,Pamela_Brandt@glover.com,19830821,True
Matthew,Rojas,Matthew_Rojas@austin.com,19500430,True
Lawrence,Jordan,Lawrence_Jordan@adams-gutierrez.com,19620519,True
Travis,Coleman,Travis_Coleman@williams.com,19950902,True
Tina,Lopez,Tina_Lopez@white-payne.com,20170112,False
Joseph,Armstrong,Joseph_Armstrong@miller-lee.com,19801109,True
Kayla,Sellers,Kayla_Sellers@stewart.info,20020329,True
Michael,Rogers,Michael_Rogers@wagner.com,19550312,True
Tiffany,Fitzpatrick,Tiffany_Fitzpatrick@lindsey.com,19960213,True
Sierra,Warren,Sierra_Warren@miranda.biz,19630212,True
Patricia,Martinez,Patricia_Martinez@stewart.info,19621202,True
Gregory,Castillo,Gregory_Castillo@nunez-henderson.org,19720220,True
Gilbert,Johnson,Gilbert_Johnson@jones.com,19850923,True
Bryan,Gutierrez,Bryan_Gutierrez@short-huerta.net,19881118,True
Yvonne,Murphy,Yvonne_Murphy@valdez.com,19930625,True
Austin,Patel,Austin_Patel@reid.com,20160730,False
Ronald,Lopez,Ronald_Lopez@swanson.com,19780127,True
Terry,Fowler,Terry_Fowler@rivers-miller.org,20040710,False
Holly,Lara,Holly_Lara@young.net,19700116,True
Cody,Hayden,Cody_Hayden@donovan.com,19890410,True
Veronica,Bradford,Veronica_Bradford@larson.com,19861024,True
Sylvia,Moon,Sylvia_Moon@mcintyre.biz,20030725,False
Sharon,Young,Sharon_Young@cordova.biz,19920204,True
Jeffery,Wilson,Jeffery_Wilson@cook.com,19781118,True
Tammy,Cooper,Tammy_Cooper@allen.com,19790501,True
Jessica,Gardner,Jessica_Gardner@cook-howe.com,19640805,True
Mr.,Matthew,Matthew_Roman@gonzalez-cooper.com,20110215,False
Sharon,Frazier,Sharon_Frazier@garcia-hall.info,19970508,True
James,Gonzalez,James_Gonzalez@woodward.org,19740320,True
Tracy,Mcmillan,Tracy_Mcmillan@wilson.com,20010620,True
Peter,Schultz,Peter_Schultz@shah.com,19570829,True
Jenna,Ayala,Jenna_Ayala@price.net,20170619,False
Julie,Martinez,Julie_Martinez@chung-williams.com,20140523,False
Richard,Lee,Richard_Lee@jones-willis.info,20001024,True
Karen,Smith,Karen_Smith@washington.com,19630505,True
Timothy,Lopez,Timothy_Lopez@george.com,20080828,False
Justin,Burke,Justin_Burke@johnson.com,19961202,True
Karen,Erickson,Karen_Erickson@roman.org,19781004,True
Sarah,Ramsey,Sarah_Ramsey@hayes.com,19640622,True
Robin,Evans,Robin_Evans@coleman.net,19730730,True
Michael,Chang,Michael_Chang@watkins.com,19900209,True
Melvin,Butler,Melvin_Butler@hardy.org,19571114,True
Deborah,Mcbride,Deborah_Mcbride@brooks-pitts.net,19880511,True
Austin,Williams,Austin_Williams@villanueva.com,19620824,True
Kenneth,Dean,Kenneth_Dean@rodriguez.com,19620621,True
Joan,Crawford,Joan_Crawford@scott.com,19631031,True
Erin,King,Erin_King@lee-miller.com,19570128,True
Mr.,James,James_Hamilton@finley-nelson.com,20140412,False
Deborah,Hood,Deborah_Hood@olson.com,19661225,True
Marcus,Stout,Marcus_Stout@barber-wright.org,19960510,True
Shannon,Jacobs,Shannon_Jacobs@norris.com,20000922,True
Todd,Harris,Todd_Harris@pierce.com,19750807,True
Sarah,Wilson,Sarah_Wilson@webb-gomez.com,20110131,False
Edward,Brown,Edward_Brown@baker-wright.net,19600416,True
Calvin,Jones,Calvin_Jones@morgan-lopez.org,20071126,False
Mr.,Nicholas,Nicholas_Fry@neal.com,20100215,False
Alejandro,Sharp,Alejandro_Sharp@banks.biz,19860531,True
Debra,Morgan,Debra_Morgan@clark.com,19801028,True
John,Kemp,John_Kemp@underwood.com,19900928,True
Benjamin,Richardson,Benjamin_Richardson@yang.com,19760910,True
Eric,Cobb,Eric_Cobb@cannon.net,19821025,True
Joseph,Daniel,Joseph_Daniel@manning.info,19650808,True
William,Pollard,William_Pollard@lewis-wiley.com,20040618,False
Aaron,Pace,Aaron_Pace@burgess-riley.com,20120102,False
Wendy,Smith,Wendy_Smith@ferguson-jones.com,19860629,True
Cheyenne,Hernandez,Cheyenne_Hernandez@thomas.info,19730120,True
Patricia,Spencer,Patricia_Spencer@holland-rodriguez.com,20040323,False
Charles,Taylor,Charles_Taylor@ramsey-pruitt.net,19660515,True
Stacey,Clark,Stacey_Clark@williams.com,19570825,True
Megan,Williams,Megan_Williams@novak.com,19870819,True
Robert,Lee,Robert_Lee@house.com,19731021,True
Pamela,Hughes,Pamela_Hughes@rivas-garza.com,19570116,True
James,Davis,James_Davis@huang.com,19590501,True
Tami,Harper,Tami_Harper@hall-flowers.biz,19720628,True
Thomas,Avila,Thomas_Avila@henry-powell.org,19970109,True
Darius,Phillips,Darius_Phillips@mercado.biz,20020614,True
Donald,Perez,Donald_Perez@douglas-robles.com,19931010,True
Elizabeth,Moran,Elizabeth_Moran@mills.com,19940319,True
Kristina,Chapman,Kristina_Chapman@hunt.org,19840626,True
Jimmy,Morris,Jimmy_Morris@hall-watkins.com,19640120,True
Julie,Hobbs,Julie_Hobbs@moreno.biz,19800214,True
Hailey,Miller,Hailey_Miller@gay.org,19710217,True
Robert,Elliott,Robert_Elliott@johnson.com,20010312,True
Kathleen,Franklin,Kathleen_Franklin@golden.com,19970210,True
Cassandra,Smith,Cassandra_Smith@sweeney.com,19941019,True
Stacey,Montoya,Stacey_Montoya@smith.net,20080126,False
Lauren,Romero,Lauren_Romero@davis.com,20020425,True
Hector,Rivera,Hector_Rivera@oconnor.info,19560911,True
Veronica,Morris,Veronica_Morris@thomas.com,19580404,True
Derrick,Sanders,Derrick_Sanders@lopez.info,19510425,True
Russell,Gallagher,Russell_Gallagher@davidson.com,19740223,True
Cody,Moore,Cody_Moore@parker.com,19610710,True
Robin,Ramsey,Robin_Ramsey@gilbert-bailey.info,20100205,False
Heather,Shelton,Heather_Shelton@porter.com,19960415,True
Lindsay,Zuniga,Lindsay_Zuniga@carson.org,20040412,False
Mark,Wells,Mark_Wells@bentley-thomas.info,19720106,True
Adam,Jones,Adam_Jones@kline-reeves.com,19570107,True
Gerald,Gonzales,Gerald_Gonzales@bennett.com,19750102,True
Christopher,Perez,Christopher_Perez@barker-daniels.com,19850924,True
Justin,Thornton,Justin_Thornton@mcintyre-knight.com,19960730,True
Miss,Lauren,Lauren_Solis@frazier-lewis.com,20140922,False
Michelle,Kidd,Michelle_Kidd@klein-goodman.com,19500222,True
Michael,Shannon,Michael_Shannon@martinez-mccann.info,20050509,False
Matthew,Murphy,Matthew_Murphy@graham.com,19600216,True
Sheila,Garcia,Sheila_Garcia@griffin-garcia.org,19850318,True
Rebecca,Rogers,Rebecca_Rogers@graves-clark.com,19870524,True
Dana,Tran,Dana_Tran@brown.com,20161215,False
Elizabeth,Lee,Elizabeth_Lee@lynn-sullivan.com,19740901,True
Jessica,Arroyo,Jessica_Arroyo@flores-evans.com,20021019,True
Isaac,Wright,Isaac_Wright@parker.com,20021102,True
Jennifer,Evans,Jennifer_Evans@bender.info,19920202,True
Martha,Mahoney,Martha_Mahoney@stephens.biz,19650515,True
Daniel,Shelton,Daniel_Shelton@kent.biz,20090813,False
Jacqueline,Sandoval,Jacqueline_Sandoval@craig.com,19621203,True
Yvette,Gonzales,Yvette_Gonzales@campbell.info,20040519,False
Sherry,Randolph,Sherry_Randolph@wood.com,19710908,True
Nicholas,Vincent,Nicholas_Vincent@clark-jones.com,19611002,True
Nicole,Banks,Nicole_Banks@mosley-blackwell.com,20060604,False
Caleb,Zuniga,Caleb_Zuniga@stone.net,19681028,True
Kathryn,Mckinney,Kathryn_Mckinney@gordon.com,19610603,True
Kaylee,Griffin,Kaylee_Griffin@russell.com,19540508,True
Raymond,Yu,Raymond_Yu@mathis.com,19690502,True
Stephen,Hill,Stephen_Hill@nelson.com,19540903,True
Ryan,Young,Ryan_Young@eaton.com,19620701,True
Kevin,Turner,Kevin_Turner@wood.biz,19841108,True
Scott,Bonilla,Scott_Bonilla@jones-holmes.info,19861002,True
Scott,Smith,Scott_Smith@solomon.net,19711103,True
Jill,George,Jill_George@roberts-henderson.com,20070512,False
Anthony,Odonnell,Anthony_Odonnell@terry.com,19591121,True
Kenneth,Walton,Kenneth_Walton@anderson.com,19950309,True
Tammy,Dixon,Tammy_Dixon@campbell.com,19710119,True
Mary,Herring,Mary_Herring@bell.org,19600324,True
David,Harris,David_Harris@eaton.biz,19760620,True
Holly,Jenkins,Holly_Jenkins@morrow-jenkins.com,20131207,False
Kristen,Hall,Kristen_Hall@davenport.com,19850124,True
Vanessa,Hernandez,Vanessa_Hernandez@williams-wagner.com,19950717,True
Lindsey,Baker,Lindsey_Baker@brown-anderson.com,19590424,True
Jessica,Cooper,Jessica_Cooper@rivera.com,19900312,True
Daniel,Garcia,Daniel_Garcia@williams-griffin.com,19560315,True
Brandon,Proctor,Brandon_Proctor@baldwin.com,20140504,False
Ray,Moore,Ray_Moore@davies.com,19561007,True
Thomas,Hughes,Thomas_Hughes@alvarez-gibson.com,20060618,False
Cheyenne,Moreno,Cheyenne_Moreno@hampton.com,19600912,True
Erika,Hill,Erika_Hill@weaver.net,20061221,False
William,Wright,William_Wright@mcdonald.info,19700117,True
Joshua,Hurley,Joshua_Hurley@smith.com,20030404,False
Allen,Luna,Allen_Luna@mitchell.net,19790802,True
David,Forbes,David_Forbes@cochran.biz,20140525,False
Jeffrey,Ross,Jeffrey_Ross@cooper-browning.biz,19910821,True
Yolanda,Morris,Yolanda_Morris@robles.info,19720210,True
Amy,Webster,Amy_Webster@oliver-sanchez.info,20150520,False
Joseph,Lopez,Joseph_Lopez@brown.biz,19800525,True
Robert,Miller,Robert_Miller@shields.com,19540317,True
Courtney,Lopez,Courtney_Lopez@sanders.com,19710810,True
Karen,Harris,Karen_Harris@wheeler-moran.com,19910421,True
George,Spencer,George_Spencer@fuller.com,20181216,False
Kenneth,Williamson,Kenneth_Williamson@perez.com,19541003,True
Eric,Roberts,Eric_Roberts@frey.com,19520808,True
Daniel,Mckinney,Daniel_Mckinney@hernandez.com,19991218,True
William,Armstrong,William_Armstrong@richards.net,19641118,True
Stephanie,Rangel,Stephanie_Rangel@hart.com,20170725,False
Cody,Nichols,Cody_Nichols@rodriguez-lewis.info,20060526,False
Charles,White,Charles_White@gomez.com,20161218,False
Jennifer,Ortiz,Jennifer_Ortiz@sosa.biz,19901107,True
Ryan,Hampton,Ryan_Hampton@edwards.com,20070808,False
Jacqueline,Soto,Jacqueline_Soto@holmes.com,19650402,True
Ashley,Jones,Ashley_Jones@martin.com,19890312,True
Thomas,Torres,Thomas_Torres@hammond.net,19970102,True
Bruce,Browning,Bruce_Browning@robertson-baldwin.com,19631113,True
Charles,Holt,Charles_Holt@sharp.com,19630912,True
Matthew,Rodgers,Matthew_Rodgers@kaufman.com,19780707,True
Jeremiah,Robertson,Jeremiah_Robertson@brooks-patrick.info,19621012,True
Jeffery,Barry,Jeffery_Barry@newton.info,20150303,False
Katherine,Berry,Katherine_Berry@wright.org,19880315,True
Zachary,Holmes,Zachary_Holmes@huber.org,19531203,True
Luis,Peters,Luis_Peters@ramos-ruiz.com,19980207,True
Rebecca,Castillo,Rebecca_Castillo@hicks.org,19620112,True
Shannon,Gilbert,Shannon_Gilbert@brown-schaefer.com,19920613,True
Jessica,Parker,Jessica_Parker@estrada.com,20161202,False
Bradley,Anderson,Bradley_Anderson@bennett.info,19830206,True
Adrian,Perez,Adrian_Perez@carrillo.com,19701219,True
Matthew,Green,Matthew_Green@russell.com,19901012,True
Michelle,Price,Michelle_Price@mcbride.com,19980111,True
Phillip,Meyer,Phillip_Meyer@mckee.com,19771023,True
Amanda,Brown,Amanda_Brown@williams.com,19541218,True
Julie,Phillips,Julie_Phillips@doyle.biz,19600911,True
Joseph,Weber,Joseph_Weber@white.biz,20080725,False
Charles,Mack,Charles_Mack@greer-mcdonald.info,19911111,True
John,Tucker,John_Tucker@nelson-blake.info,20030704,False
Dana,Wilson,Dana_Wilson@bass.org,19660103,True
Henry,Howard,Henry_Howard@turner-curtis.org,19760625,True
William,Garcia,William_Garcia@wilson.com,19951220,True
Matthew,Miller,Matthew_Miller@jones.info,19951218,True
Joseph,Sanchez,Joseph_Sanchez@martinez-hoffman.biz,19560913,True
Cory,Christensen,Cory_Christensen@perry.net,20180615,False
Jamie,Mccullough,Jamie_Mccullough@carlson.com,19921001,True
Jose,Smith,Jose_Smith@clarke-pierce.net,19550913,True
Christine,Andrews,Christine_Andrews@bennett-ramirez.com,19931019,True
Justin,Taylor,Justin_Taylor@faulkner.com,20090914,False
Dylan,Sanchez,Dylan_Sanchez@villa-yang.net,20031111,False
Megan,Watson,Megan_Watson@gray-alexander.com,20080816,False
Reginald,Bell,Reginald_Bell@estrada.net,19811114,True
James,Bell,James_Bell@elliott-mills.org,19520611,True
Jennifer,Cooper,Jennifer_Cooper@mitchell-edwards.com,19731223,True
Tanya,Wagner,Tanya_Wagner@jones-molina.com,19861123,True
Henry,Curtis,Henry_Curtis@owens-walker.biz,19890527,True
Cassandra,Elliott,Cassandra_Elliott@bradley.com,20030506,False
Pedro,Mitchell,Pedro_Mitchell@sims.com,19610927,True
Ray,Mccarty,Ray_Mccarty@fuller.info,19710208,True
Riley,Gomez,Riley_Gomez@hoffman.com,19810211,True
Shelby,Price,Shelby_Price@fuller.net,19860807,True
Briana,Marshall,Briana_Marshall@lawrence.com,19511218,True
Melissa,Clark,Melissa_Clark@holmes.com,19851103,True
Patrick,Mays,Patrick_Mays@woods.com,19670818,True
Scott,Harris,Scott_Harris@mullins.com,19901214,True
Bonnie,Franklin,Bonnie_Franklin@gillespie.com,19880714,True
Maria,Powell,Maria_Powell@potts-knapp.com,19990121,True
Brian,Rhodes,Brian_Rhodes@harris.com,19920601,True
Ashley,Morris,Ashley_Morris@marshall.net,20021001,True
Kenneth,Holmes,Kenneth_Holmes@martinez.com,19890502,True
Adam,Garcia,Adam_Garcia@patterson.com,19950206,True
Matthew,Johnson,Matthew_Johnson@weber.com,19680924,True
Randy,Aguirre,Randy_Aguirre@gates.com,20111027,False
Michael,Garcia,Michael_Garcia@thornton.com,20060511,False
Henry,Johnson,Henry_Johnson@horton.org,20120515,False
Christopher,Stark,Christopher_Stark@blackwell.com,19710307,True
Scott,Dodson,Scott_Dodson@campbell-long.com,19510516,True
Laura,Faulkner,Laura_Faulkner@wood.info,19950929,True
Joseph,Patterson,Joseph_Patterson@bentley.net,20170116,False
Vanessa,Johnson,Vanessa_Johnson@barber.com,19601019,True
Joe,Moody,Joe_Moody@johnson-watts.biz,19990405,True
Robert,Kelley,Robert_Kelley@scott.com,19870602,True
Justin,Mack,Justin_Mack@caldwell.com,20110513,False
Anna,Gray,Anna_Gray@brown.biz,20060223,False
Christopher,Lee,Christopher_Lee@chung-smith.com,20180926,False
Mrs.,Sara,Sara_Garrett@horn.com,20150104,False
Wendy,Sanchez,Wendy_Sanchez@perry.com,19530123,True
Dr.,Maria,Maria_Hall@anderson-reyes.com,19511213,True
Mr.,James,James_Hall@barrett.com,19510110,True
Robert,Cabrera,Robert_Cabrera@kim.org,19950706,True
Megan,Morrison,Megan_Morrison@long-weaver.com,19730319,True
Jaime,Mcdaniel,Jaime_Mcdaniel@mcclure-brooks.biz,20170519,False
Joseph,Williams,Joseph_Williams@patterson-flores.biz,20020128,True
Kevin,Madden,Kevin_Madden@decker.com,20051226,False
Philip,Cruz,Philip_Cruz@cohen.net,20070410,False
Andrew,Shaw,Andrew_Shaw@lee.biz,19900927,True
Jessica,Sexton,Jessica_Sexton@anderson.com,20070218,False
Stephen,Campos,Stephen_Campos@lam.biz,20050123,False
Robert,Griffith,Robert_Griffith@montgomery-roberts.info,19800801,True
Jack,Jensen,Jack_Jensen@kent-williamson.net,19601229,True
John,Aguilar,John_Aguilar@murphy-zuniga.com,19531019,True
Daniel,Armstrong,Daniel_Armstrong@brown.com,19820714,True
